id,filename,title,artist,year,museum,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories,license,price_text
5738,aic_5738.jpg,Psychology Student,Ed Van Der Elsken,1950.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/bf7afa8f-a32d-432a-d98b-bf797af7e39e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5738,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'portraits: female subject', 'photography', 'street scenes', 'photographic process', 'photography', 'portraits', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
5742,aic_5742.jpg,Narcissism,Ed Van Der Elsken,1950.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/668dc45e-f693-36df-62ff-e2a9dd350a05/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5742,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'Paris', 'black-and-white photography', 'portraits: female subject', 'photography', 'photographic process', 'photography', 'portraits', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
5744,aic_5744.jpg,Stater (Coin) Depicting a Horseman,Ancient Greek,-380.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/e20132ba-6b3f-6eab-8c7c-93bda4faa783/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5744,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'struck', 'ancient art']","['Classical', 'greek']","['coin', 'silver', 'Classical', 'struck', 'nonferrous metal', 'metal', 'inorganic material', 'ancient art', 'greek']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
5760,aic_5760.jpg,View of Lower Manhattan from the Brooklyn Bridge,Esther Bubley,1946.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/e1e38357-e75c-6b8d-6446-65a2873d8ec3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5760,Gift of the Standard Oil Company,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.4M
5773,aic_5773.jpg,Tetradrachm (Coin) Portraying King Mithridates VI,Ancient Greek,-90.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/b506dcd9-0c05-5749-0411-22ad4e405baa/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5773,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['republic period', 'ancient']","['coin', 'silver', 'striking (metalworking)', 'portraits', 'republic period', 'nonferrous metal', 'metal', 'inorganic material', 'ancient art', 'writing', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
5779,aic_5779.jpg,Octadrachm (Coin) Portraying Queen Arsinoe II,Ancient Greek,-270.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a4098863-b0bf-b54d-99dc-6ce76f1d57d2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5779,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)', 'ancient']","['coin', 'gold', 'striking (metalworking)', 'ptolemaic', 'portraits', 'nonferrous metal', 'metal', 'inorganic material', 'greco-roman (egyptian)', 'ancient art', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
5782,aic_5782.jpg,Octadrachm (Coin) Portraying King Ptolemy III Euergetes,Ancient Greek,-221.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/7b374c7f-a283-6c18-8c2c-a28530a79e51/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5782,Gift of Martin A. Ryerson,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)', 'ancient']","['coin', 'gold', 'striking (metalworking)', 'ptolemaic', 'portraits', 'nonferrous metal', 'metal', 'inorganic material', 'greco-roman (egyptian)', 'ancient art', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
5789,aic_5789.jpg,The Pink Boy,Samuel Arlent Edwards,1901.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/541b1c04-29fc-9790-fe44-9a0184343a49/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5789,Gift of Walter S. Brewster,Prints and Drawings,"['aquatint', 'print', 'prints and drawing']",[],"['aquatint', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
5795,aic_5795.jpg,Fragment,,301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ff232c38-3894-61c8-db7b-f571a999faf8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5795,Gift of Mrs. Thomas Russell,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'wool (textile)', 'textile', 'weaving']",['Textiles'],unknown,Estimate: $3.4M
5799,aic_5799.jpg,Fragment,,301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/fcb6b606-3f10-c73f-4490-d6e6f5f58f5d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5799,Gift of Mrs. Thomas Russell,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'textile', 'weaving']",['Textiles'],unknown,Estimate: $3.4M
5802,aic_5802.jpg,Fragment,,301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/e3b80abe-6640-0749-11cb-7d7e6ec0c1d3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5802,Gift of Mrs. Thomas Russell,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'textile', 'weaving']",['Textiles'],unknown,Estimate: $3.4M
5803,aic_5803.jpg,"Boys in the Albergo dei Poveri Reformatory, a Vast Building Erected by King Charles of Sardinia at the End of the Nineteenth Century, Naples, Italy",David Seymour,1948.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/c151ecac-02f0-39cc-ac80-816a67190f77/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5803,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
5806,aic_5806.jpg,Three Boys Walking Down Road,David Seymour,1956.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/37c54c35-2c13-111c-69f7-ee9559342f24/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5806,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
5810,aic_5810.jpg,"Blind boy who lost his arms during the war has learned to read with his lips, Rome",David Seymour,1943.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/2e6e4481-21ed-d483-399b-3f0b14160691/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5810,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
5815,aic_5815.jpg,Little Girl Holding Cup,David Seymour,1931.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/7d3ac793-2d7a-8714-c47d-44ae0ea44bd3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5815,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
5941,aic_5941.jpg,Standing Male Figure (Mankishi),Songye,1875.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d6de3f26-483d-c8d5-7ccb-3bc5569a1515/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5941,Gift of Mr. and Mrs. Raymond Wielgus,Arts of Africa,"['wood', 'arts of Africa', 'sculpture', 'african art']","['songye', 'Arts of Africa', 'Central Africa', 'african Art']","['wood', 'wood (plant material)', 'songye', 'arts of Africa', 'Arts of Africa', 'plant material', 'iron (metal)', 'metal', 'inorganic material', 'copper alloy', 'nonferrous metal', 'sculpture', 'Central Africa', 'african Art', 'african art']",['Arts of Africa'],unknown,Estimate: $3.4M
5943,aic_5943.jpg,Vessel in the Form of a Seated Figure Holding a Duck,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/05be4426-d204-e54b-41dd-bd57fbcb576d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5943,Gift of Mr. and Mrs. Raymond Wielgus,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'terracotta', 'moche', 'arts of the americas', 'inorganic material', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
5951,aic_5951.jpg,Vessel in the Form of a Human or Animal Skull,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/41c7d32b-6d3b-b502-400d-669a065c1ec7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/5951,Gift of Mr. and Mrs. Raymond Wielgus,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica iii', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'mochica iii', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
6009,aic_6009.jpg,The Beggar Boy (The Young Pilgrim),Giovanni Battista Piazzetta,1738.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/2ae161a1-d263-f3b4-b41f-3d1901ddefcc/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6009,Charles H. and Mary F. S. Worcester Collection,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'painting', 'european painting']",['Painting and Sculpture of Europe'],unknown,Estimate: $3.8M
6024,aic_6024.jpg,No. 2 Mansbridge,John Mansbridge,1930.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/35ffd4ef-8871-65c8-f8ed-95a7925d75a3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6024,Gift of Underground Electric Railways Company of London Limited,Prints and Drawings,"['poster', 'print', 'prints and drawing', 'lithograph']",[],"['poster', 'paper (fiber product)', 'print', 'prints and drawing', 'lithograph']",['Prints and Drawings'],unknown,Estimate: $3.4M
6079,aic_6079.jpg,"Minotaur Caressing Sleeping Woman, from the Suite Vollard",Pablo Picasso,1933.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/24b2375e-1fb3-bfb1-25c3-6709f148043d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6079,Gift of the Print and Drawing Club,Prints and Drawings,"['drypoint', 'print', 'prints and drawing', 'paper']",['Cubism'],"['paper (fiber product)', 'Cubism', 'drypoint', 'print', 'prints and drawing', 'paper', 'ink', 'laid paper']",['Prints and Drawings'],unknown,Estimate: $3.4M
6083,aic_6083.jpg,Self-Portrait,Caspar David Friedrich,1794.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/325f3bd4-b53d-ddd3-e3c4-80ffaf38aba2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6083,Hamill Fund,Prints and Drawings,"['woodcut', 'print', 'prints and drawing']",[],"['woodcut', 'woodcut (process)', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.2M
6087,aic_6087.jpg,Young Man Lying on a Grave,Caspar David Friedrich,1803.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/0817d485-f600-6ef8-5bcb-a26ef7ecdadb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6087,Hamill Fund,Prints and Drawings,"['woodcut', 'print', 'prints and drawing']",[],"['woodcut', 'woodcut (process)', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.2M
6140,aic_6140.jpg,Portrait of Jacqueline,Pablo Picasso,1956.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/bff54415-fd10-b8e0-8e16-a1a31dbff8c8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6140,Gift of the Print and Drawing Club,Prints and Drawings,"['lithograph', 'print', 'prints and drawing', 'paper']",['Cubism'],"['lithograph', 'paper (fiber product)', 'Cubism', 'print', 'prints and drawing', 'paper', 'ink', 'laid paper']",['Prints and Drawings'],unknown,Estimate: $3.4M
6143,aic_6143.jpg,"Head of a Woman, Three-Quarter-Face",Pablo Picasso,1953.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/1ad1129f-7a8a-4e8b-9300-d361267275e8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6143,Print and Drawing Club Fund,Prints and Drawings,"['lithograph', 'print', 'prints and drawing', 'paper']",['Cubism'],"['lithograph', 'paper (fiber product)', 'Cubism', 'print', 'prints and drawing', 'paper', 'ink', 'wove paper']",['Prints and Drawings'],unknown,Estimate: $3.2M
6147,aic_6147.jpg,Young Woman and her Dog,Henri Matisse,1929.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/c5a47c9c-b173-2370-8a2c-26f0cf3f9469/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6147,John H. Wrenn Memorial Collection,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
6150,aic_6150.jpg,Three-Quarter View of a Woman's Torso,Henri Matisse,1929.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/415da999-b3c3-05f9-0686-98a6712c42fd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6150,John H. Wrenn Memorial Collection,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
6154,aic_6154.jpg,"Seated Nude Woman, Three-Quarter View",Henri Matisse,1931.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/abc7b066-fa2a-c93f-5531-f867a376a6da/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6154,John H. Wrenn Memorial Collection,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
6176,aic_6176.jpg,"Frontispiece, from Varie Figure Gobbi",Jacques Callot,1616.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/da3295dd-b31c-e77d-8109-e858cba2f63e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6176,Stanley Field Fund,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.2M
6248,aic_6248.jpg,Stirrup Vessel with Fineline Painting Depicting a Figures in Reed Boat,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/da8bd30a-1189-c8e0-6062-e499938fcfb3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6248,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'mochica v', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6267,aic_6267.jpg,Stirrup Spout Vessel with Fineline Image of a Warrior Bird,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/8d1762f5-7b60-c9df-f647-a4701bac1efb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6267,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'americas', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'modeling (forming)', 'anthropomorphic figure', 'pigment', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'ceramics', 'vessel', 'art of the americas', 'animals', 'birds', 'americas', 'andes', 'warfare', 'painting (image making)', 'Arts of the Americas', 'andean', 'weapons']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6269,aic_6269.jpg,Square Handle Spout Vessel with Image of a Man Attacked by a Bird,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/889d534d-a790-44b9-e82c-5ba5f6e89587/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6269,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'paint', 'coating (material)', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6304,aic_6304.jpg,Vessel in the Form of the Head of a Llama,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/563e54f8-fa28-d4ab-fade-02650aa9c178/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6304,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'americas', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'animals', 'moche', 'modeling (forming)', 'arts of the americas', 'inorganic material', 'ceramics', 'vessel', 'art of the americas', 'americas', 'andes', 'painting (image making)', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6345,aic_6345.jpg,Handle Spout Vessel in the Form of Seated Man with Tatooed or Painted Face,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/16226d10-e65c-366b-4634-5c62fe29f501/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6345,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6352,aic_6352.jpg,Handle Spout Vessel in the Form of Blind Man Holding a Cup,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/748e628a-aeac-f5ff-b217-9b9fd5d67568/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6352,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
6355,aic_6355.jpg,Handle Spout Vessel in the Form of a Figure Holding Corn Popper and Rolled Mat,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/65b17961-3d89-ff81-a59b-657235527850/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6355,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'mochica', 'early intermediate period', 'Pre-Columbian', 'americas', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes', 'south american']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6360,aic_6360.jpg,Stirrup Spout Vessel Depicting Man Holding Decorated Textile,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ec24cb45-7bea-da29-d33c-274f5ee7abfe/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6360,Gift of Nathan Cummings,Arts of the Americas,"['ceramics', 'arts of the americas', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['ceramics', 'moche', 'ceramic', 'arts of the americas', 'south american', 'andes', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
6363,aic_6363.jpg,Handle Spout Vessel in the Form of a Seated Man,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/be759871-0dd7-c37a-eb96-d199c626eef7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6363,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6367,aic_6367.jpg,"Portrait Vessel in Form of Seated Man, Possibly a Hunchback",Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/639e84ce-095f-671e-41e4-f88465d04004/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6367,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean', 'people', 'portraits']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
6368,aic_6368.jpg,Bust of a Man,Staffordshire Potteries,1810.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/830fe053-7b94-9455-19f5-708ac5e24c3a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6368,Lucy Maud Buckingham Collection,Applied Arts of Europe,"['bust/head', 'sculpture', 'porcelain', 'european decorative arts', 'ceramics']",[],"['bust/head', 'earthenware', 'sculpture', 'porcelain', 'european decorative arts', 'ceramics']",['Applied Arts of Europe'],unknown,Estimate: $3.4M
6371,aic_6371.jpg,Handle Spout Vessel in the Form of a Woman and Child,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/31841749-b004-3d6f-0d3f-845f818373bd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6371,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
6376,aic_6376.jpg,Handle Spout Vessel in the Form of a Skeletal Figure Holding a Child,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/9b667607-a25f-ee0b-8ae7-ce1fd005386d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6376,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
6380,aic_6380.jpg,Handle Spout Vessel in the Form of a Seated Royal Figure,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/836b51ac-0e94-7381-3a09-174a4ba7584d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6380,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'pigment', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean']","['Arts of the Americas', 'Latin American']",unknown,Estimate: $3.4M
6382,aic_6382.jpg,Spout Vessel Depicting Two Skeletal Figures in Erotic Scene Attached to Handle,Moche,-100.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a20dc86c-7dda-86cc-bb33-d21d11933f55/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/6382,Gift of Nathan Cummings,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['moche', 'south american', 'andes', 'Arts of the Americas', 'andean']","['earthenware', 'ceramic', 'moche', 'arts of the americas', 'inorganic material', 'south american', 'andes', 'ceramics', 'vessel', 'art of the americas', 'pigment', 'Arts of the Americas', 'andean']","['Latin American', 'Arts of the Americas']",unknown,Estimate: $3.4M
