filename,museum,title,artist,year,price_text,license,auction_price_usd,permalink,id,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories
aic_3081.jpg,aic,Three Figures,Antoni Clavé,1933.0,,unknown,,,3081.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/bcf9d034-7520-56a9-6074-de717c3efe92/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3081,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",['21st Century'],"['lithograph', 'paper (fiber product)', '21st Century', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3086.jpg,aic,Two Native Girls,Miguel Covarrubias,1924.0,,unknown,,,3086.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/0a3c1bc3-d313-3813-b328-ad78b1bd84f2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3086,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']"
aic_3089.jpg,aic,Bathers and a Woman Carrying a Basket,Miguel Covarrubias,1924.0,,unknown,,,3089.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/f9c49dff-c518-bb6d-06ea-78826dc56ffb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3089,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']"
aic_3093.jpg,aic,Man and Woman,Miguel Covarrubias,1956.0,,unknown,,,3093.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/529e646d-6b77-4021-18e1-cb3b200c0079/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3093,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']"
aic_3104.jpg,aic,Bust of Soldier,Charles Parrocel,1708.0,,unknown,,,3104.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/3723f95a-7766-8005-cc8f-f1bab6999480/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3104,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'black chalk', 'chalk', 'inorganic material', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3106.jpg,aic,"Swooning Woman at the Door of a Nunnery, Supported by Nun and Young Man",Benedetto Pastorini,1700.0,,unknown,,,3106.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/47cbbea6-aa2d-e61a-ccba-6c493cefb47c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3106,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'graphite', 'chalk sticks', 'black chalk', 'chalk', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3138.jpg,aic,Two Girls,Tsugouharu Foujita,1906.0,,unknown,,,3138.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/43c2fcd2-d16a-0072-3c8a-a97b536faacb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3138,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'lithography', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3166.jpg,aic,Man Confronting Woman,R. Pannett,1895.0,,unknown,,,3166.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/13244e9e-a474-6230-edca-7a3a0bfa71b4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3166,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['gouache', 'drawings (visual works)', 'prints and drawing']",[],"['gouache', 'gouache', 'watercolor', 'water-base paint', 'paint', 'coating (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3173.jpg,aic,Carnival Figures,Karl Hofer,1919.0,,unknown,,,3173.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/fc7094ee-148a-17df-8ad9-1e4d70bf8416/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3173,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'lithography', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3189.jpg,aic,Half-Length Praying Figure,Style of Carlo Cignani,1648.0,,unknown,,,3189.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/1273b4ae-a4cd-93a5-f455-07a27e50a1db/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3189,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['drawings (visual works)', 'prints and drawing']",[],"['drawings (visual works)', 'paper (fiber product)', 'chalk sticks', 'white chalk', 'prints and drawing']",['Prints and Drawings']
aic_3193.jpg,aic,Young Woman on Galloping Horse,Johann August Rossmassler,1772.0,,unknown,,,3193.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/a905a358-fbd7-5520-9291-711cbd1317bb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3193,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['drawings (visual works)', 'prints and drawing']",[],"['drawings (visual works)', 'paper (fiber product)', 'graphite', 'prints and drawing']",['Prints and Drawings']
aic_3196.jpg,aic,Man Kneeling Before Veiled Woman with Mosque in Background,Johann August Rossmassler,1772.0,,unknown,,,3196.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/3c0173e7-61d2-b10f-ba15-cb98b4a558e5/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3196,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['drawings (visual works)', 'prints and drawing']",[],"['drawings (visual works)', 'paper (fiber product)', 'graphite', 'prints and drawing']",['Prints and Drawings']
aic_3206.jpg,aic,Woman Reclining,Walt Kuhn,1897.0,,unknown,,,3206.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/20a88446-3b34-59b9-6d5c-0326af0953eb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3206,Gift of Joseph R. Shapiro,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3213.jpg,aic,Bust of Young Man in Profile,Unknown artist,1800.0,,unknown,,,3213.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/9ed7fb01-911b-95be-08cd-b2fa8bbe92c6/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3213,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3214.jpg,aic,Girl Disrobing,Yasuo Kuniyoshi,1928.0,,unknown,,,3214.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/412d57b1-feee-6275-4dcf-7d705f02c64d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3214,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3217.jpg,aic,Laundry Woman,Jean Emile Laboureur,1922.0,,unknown,,,3217.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/91b67ab1-d589-9f3d-c2a5-4bc6ccd81beb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3217,Gift of Joseph R. Shapiro,Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3225.jpg,aic,Figure Composition,Fernand Léger,1942.0,,unknown,,,3225.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/101c4c11-890c-9101-097d-fdcf24fa3f0a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3225,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3243.jpg,aic,Reclining Woman,Jean Lurçat,1925.0,,unknown,,,3243.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/a4aaa792-fbbc-7dc8-f467-2db6672dd946/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3243,Gift of Joseph R. Shapiro,Prints and Drawings,"['drypoint', 'print', 'prints and drawing']",[],"['drypoint', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3265.jpg,aic,Fisherman's Family,Leopoldo Méndez,1936.0,,unknown,,,3265.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/29d7a31d-da60-66e6-6933-cf1a2f0a83cc/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3265,Gift of Joseph R. Shapiro,Prints and Drawings,"['woodcut', 'print', 'prints and drawing']",[],"['woodcut', 'paper (fiber product)', 'woodcut (process)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']"
aic_3286.jpg,aic,"Young Woman Applying Rouge (Portrait of Chiyofuku, a Maiko of Gion, Kyoto)",Hashiguchi Goyô,1920.0,,unknown,,,3286.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/6208ff1d-3fb6-2f55-18c6-5342cfb1d952/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3286,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia']
aic_3300.jpg,aic,Monumental Vase with Anthropomorphic Figures,Jacques François Joseph Saly,1630.0,,unknown,,,3300.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/a2973012-f2a7-26fc-8241-96d67c9e4ff5/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3300,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3301.jpg,aic,Man of the Twentieth Century,Pablo O'Higgins,1943.0,,unknown,,,3301.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/f69da0c5-98ca-157b-154e-40100532e74f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3301,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3302.jpg,aic,"Woman, Beggar and Dog",Pablo O'Higgins,1924.0,,unknown,,,3302.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/1c0973e6-ee8f-dac9-021b-10942e083e94/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3302,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3304.jpg,aic,"The Actor Nakamura Kichiemon I as Mitsuhide, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)""",Natori Shunsen,1925.0,,unknown,,,3304.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/ae2d333f-a7ce-0f60-0980-a4fc40f7bcd7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3304,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia']
aic_3306.jpg,aic,"The Actor Sawada Shojiro as the Swordsman Hayashi Buhei, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)""",Natori Shunsen,1927.0,,unknown,,,3306.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/4ad2edc0-4f4c-5d73-a367-2ed35ebedaa4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3306,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia']
aic_3310.jpg,aic,"The Actor Onoe Matsusuke IV as Nozarashi Kohei, from the series “Collection of Portraits by Shunsen (Shunsen nigao shu)""",Natori Shunsen,1925.0,,unknown,,,3310.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/8aca16f5-df36-23d8-c2be-0c279eab9d6c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3310,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia']
aic_3313.jpg,aic,Sketch of Family Group with Three Seated Women and Young Man Standing,Johann Friedrich August Tischbein,1700.0,,unknown,,,3313.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/ba672e92-9b23-fba2-ecdc-81d86828781b/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3313,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3315.jpg,aic,"Fox Hunt, Lady and Gentleman Riders",W. H. Temple,1865.0,,unknown,,,3315.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/d6b6583d-4c8b-13ab-76e1-7e2b9bc7e23a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3315,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'wove paper', 'ink', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3318.jpg,aic,Roman Peasant Woman and Sleeping Children,Giovanni Tognolli,1825.0,,unknown,,,3318.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/c002892d-4b0a-b3de-67d9-05c9d827796d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3318,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'wove paper', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3324.jpg,aic,Woman in Summer Clothing (Portrait of Nakatani Tsuru),Hashiguchi Goyô,1920.0,,unknown,,,3324.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/0dc03413-a773-2015-de6f-c7a66af4d997/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3324,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",[],"['woodblock print', 'print', 'asian art']",['Arts of Asia']
aic_3341.jpg,aic,"Half-Length Portrait of Woman in Profile, Facing Right",Peltro William Tomkins,1780.0,,unknown,,,3341.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/eb1eed91-bae1-2de9-f1fe-04533f27ff13/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3341,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'graphite', 'laid paper', 'black crayons', 'crayons', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3343.jpg,aic,"Woman Kneeling, Exultant, from The Samland Ode",Max Pechstein,1917.0,,unknown,,,3343.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/9070f051-0c45-7e9d-9b6d-05620ea69779/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3343,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3346.jpg,aic,Woman at the Gate,Camille Pissarro,1889.0,,unknown,,,3346.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/2b9d22d2-1a23-6937-a982-c48c989964f3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3346,Gift of Joseph R. Shapiro,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3350.jpg,aic,Portrait Head of Girl,J. Aspinall,1790.0,,unknown,,,3350.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/201a3262-dd8d-ef6f-0b5d-6527d0692724/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3350,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'graphite', 'black crayons', 'crayons', 'drawings (visual works)', 'prints and drawing', 'wove paper']",['Prints and Drawings']
aic_3360.jpg,aic,A Man of Feeling,Thomas Rowlandson,1811.0,,unknown,,,3360.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/dba47170-d01e-2252-d8be-92fb129caf47/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3360,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3374.jpg,aic,"The Parisian “- Tell me, good man, what are you doing with all these cows once they have become old and don't give milk any more? The Cowherd “- Silly question... we make oxen out of them!,” plate 13 from Ces Bons Parisiens",Honoré-Victorin Daumier,1857.0,,unknown,,,3374.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/47b0bf5d-f428-7bb9-bd26-4240913541fb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3374,Gift of Charles H. Worcester,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3382.jpg,aic,"New Entertainment at the Parisian Evening Parties. The spirit of Mr. Hume shaving the beard of Monsieur de St. Potard and undoing the hair of Madame Coffignon, plate 8 from Ces Bons Parisiens",Honoré-Victorin Daumier,1857.0,,unknown,,,3382.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/26f843e1-185d-7e8a-f7f5-8057258a5a79/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3382,Gift of Charles H. Worcester,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3386.jpg,aic,Breton Girl,Paul Sérusier,1885.0,,unknown,,,3386.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/26c853e8-adea-7ac8-a8e5-d9d8d3ff4def/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3386,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3392.jpg,aic,"The Gown Falls, Man Remains, and the Legs are Shaking. (J.B. Rousseau), plate 10 from Coquetterie",Honoré-Victorin Daumier,1840.0,,unknown,,,3392.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/b566989e-75d4-3cff-0547-f07f306a98f8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3392,Gift of Charles H. Worcester,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3393.jpg,aic,Standing Lion with Shaggy Mane,Frederik William Zurcher,1855.0,,unknown,,,3393.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/20ed55c6-643e-712e-0d6b-089c9fe86412/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3393,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'paper (fiber product)', 'graphite', 'wove paper', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3399.jpg,aic,Opening of Parliment under Edward VII,Douglas MacPherson,1904.0,,unknown,,,3399.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/ee120500-befa-294d-afff-7b4219136369/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3399,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'manuscript', 'drawings (visual works)', 'prints and drawing']",['medieval'],"['pen and ink drawings', 'medieval', 'paper (fiber product)', 'ink', 'gouache', 'water-base paint', 'paint', 'graphite', 'manuscript', 'wove paper', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3420.jpg,aic,A Woman's Secret,E. P. Kinsella,1900.0,,unknown,,,3420.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/67cdfec5-3090-4e7a-ed83-df7b04256c09/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3420,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3433.jpg,aic,Woman at Her Bath,Suzanne Valadon,1908.0,,unknown,,,3433.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/4619d253-e878-c88d-dffe-3b32c0f83516/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3433,Gift of Joseph R. Shapiro,Prints and Drawings,"['drypoint', 'print', 'prints and drawing']",[],"['drypoint', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Women artists']"
aic_3452.jpg,aic,Bust of a Woman,Max Weber,1925.0,,unknown,,,3452.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/5e4c5986-dc3e-2b5e-1a66-14245983878c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3452,Gift of Joseph R. Shapiro,Prints and Drawings,"['lithograph', 'print', 'prints and drawing']",[],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings']
aic_3468.jpg,aic,Man and Woman Riding Horses,Unknown artist,n.d.,,unknown,,,3468.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/ef1d61af-383f-a9f1-b8a8-ab494395f7ea/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3468,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3472.jpg,aic,Woman and Child,Alfredo Zalce,1947.0,,unknown,,,3472.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/699e884b-ad34-471b-316a-5e0a6a23ff75/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3472,Gift of Joseph R. Shapiro,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']"
aic_3474.jpg,aic,Too Many Cooks,Katherine May Roberts,1900.0,,unknown,,,3474.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/b9da6428-580d-d87b-c6d6-46f99466c995/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3474,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']","['Women artists', 'Prints and Drawings']"
aic_3479.jpg,aic,Column Krater (Mixing Bowl),Ancient Greek,-460.0,,unknown,,,3479.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/d2dcc8b3-e949-e0a1-4780-8bfc3c35b2b0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3479,Gift of Mrs. Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['vessel', 'ceramics', 'ancient art']",['red-figure'],"['terracotta', 'vessel', 'ceramics', 'ancient art', 'red-figure']",['Arts of the Ancient Mediterranean and Byzantium']
aic_3485.jpg,aic,Old Woman and Young Woman Seated in Train Compartment,Harold Copping,1883.0,,unknown,,,3485.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/5f5209e6-2e4b-367a-67cb-cd85beb26c56/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3485,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['gouache', 'drawings (visual works)', 'prints and drawing']",[],"['gouache', 'paper (fiber product)', 'gouache', 'water-base paint', 'paint', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3488.jpg,aic,Man Reading Newspaper Aloud to Companion in Restaurant,Henry Stephen Ludlow,1895.0,,unknown,,,3488.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/461431c4-0dfd-58d4-eec8-a0ebe9070cda/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3488,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3512.jpg,aic,Three Boys Braving the Rapids in Small Boats,Cecil Charles Windsor Aldin,1890.0,,unknown,,,3512.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/d57c4d11-4079-736e-2e46-e77eb7acb2be/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3512,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'gouache', 'watercolor', 'water-base paint', 'paint', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
aic_3526.jpg,aic,Young Man Watching Young Woman Reading Letter,A. K. MacDonald,1898.0,,unknown,,,3526.0,2.0,1.0,0.0,0.83,"https://www.artic.edu/iiif/2/4ae12d06-ae87-968f-f723-9d277d2fe732/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3526,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings']
